name,param:col,param:device,param:group,param:predicate,param:return_mask,param:scale,param:tensor_cls,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[1-l_shipmode-eq-cpu-DictionaryEncoding-mask],l_shipmode,cpu,,eq,True,1,DictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,6001215,6001215,8,48009720,,,0.0019171179737895727,0.004941816907376051,0.001973936226967649,0.00013439767135724093,0.0019659203244373202,2.0387815311551094e-05,2;8,506.6019795057893,510,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[6-l_shipmode-eq-cuda-UnsortedCDictionaryEncoding-index],l_shipmode,cuda,,eq,False,6,UnsortedCDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,36000148,5144506,8,288001184,,,0.0020264750346541405,0.00233516120351851,0.0022263329015150967,2.192301258663309e-05,0.002218935522250831,2.538308035582304e-05,80;13,449.1691244015957,496,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[0.8-l_shipmode-eq-cpu-UnsortedCDictionaryEncoding-mask],l_shipmode,cpu,,eq,True,0.8,UnsortedCDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,4800841,4800841,8,38406728,,,0.0020378760527819395,0.0033094100654125214,0.0024029581636699627,0.00023408894255232953,0.0025094919838011265,0.00048223003977909684,161;0,416.15372881595715,417,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[7-l_shipmode-eq-cuda-UnsortedCDictionaryEncoding-index],l_shipmode,cuda,,eq,False,7,UnsortedCDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,41995307,6000820,8,335962456,,,0.002039860002696514,0.02806983096525073,0.0024143889975926742,0.0012061508511004599,0.002338777994737029,1.012010034173727e-05,2;68,414.1834646351829,464,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[6-l_shipmode-eq-cuda-UnsortedDictionaryEncoding-index],l_shipmode,cuda,,eq,False,6,UnsortedDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,36000148,5144506,8,288001184,,,0.002080989070236683,0.0023567320313304663,0.0022300565168829,2.189520167183793e-05,0.002221269882284105,2.4638138711452484e-05,103;21,448.4191285868249,558,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[0.9-l_shipmode-eq-cpu-UnsortedDictionaryEncoding-mask],l_shipmode,cpu,,eq,True,0.9,UnsortedDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,5400556,5400556,8,43204448,,,0.0021132200490683317,0.006140031153336167,0.002383178932181515,0.00029880369544236585,0.0022516525350511074,0.000483877956867218,82;1,419.6076033135371,458,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[0.6-l_shipmode-eq-cpu-CDictionaryEncoding-index],l_shipmode,cpu,,eq,False,0.6,CDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,3601036,513676,8,28808288,,,0.0021266560070216656,0.0057634650729596615,0.002228341830141892,0.0001778995936474667,0.0022006561048328876,9.153690189123154e-05,3;4,448.7641826192905,453,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[7-l_shipmode-eq-cuda-DictionaryEncoding-index],l_shipmode,cuda,,eq,False,7,DictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,41995307,6000820,8,335962456,,,0.0021287291310727596,0.002440941985696554,0.0023459938589545076,1.7262124313287974e-05,0.0023419634671881795,1.0224641300737858e-05,61;53,426.2585753083131,484,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[6-l_shipmode-eq-cuda-DictionaryEncoding-index],l_shipmode,cuda,,eq,False,6,DictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,36000148,5144506,8,288001184,,,0.0021485560573637486,0.004628061782568693,0.0022195366564554952,0.00010438834258060912,0.002211746061220765,6.185786332935095e-06,1;72,450.54448508048387,543,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[0.5-l_shipmode-eq-cpu-UnsortedDictionaryEncoding-index],l_shipmode,cpu,,eq,False,0.5,UnsortedDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,2999671,428359,8,23997368,,,0.0021753180772066116,0.0027755170594900846,0.002486409776990869,0.00011979233673696966,0.002516384585760534,8.661393076181412e-05,84;57,402.1863207159004,368,1
