name,param:col,param:device,param:group,param:predicate,param:return_mask,param:scale,param:tensor_cls,param:torch_compile,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[110-l_shipmode-eq-cuda-CPlainEncoding-mask-compile],l_shipmode,cuda,,eq,True,110,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,660030653,660030653,7,4620214571,,,0.004543099999864353,0.004610717999639746,0.004571087328781998,9.315243602989387e-06,0.004570902000523347,1.1924000318686012e-05,65;4,218.76633021282876,219,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[120-l_shipmode-eq-cuda-CPlainEncoding-mask-compile],l_shipmode,cuda,,eq,True,120,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,720040849,720040849,7,5040285943,,,0.005043308000495017,0.005063968000285968,0.00504776480306416,3.315927208611325e-06,0.005046670500632899,3.1469999157707207e-06,25;8,198.10748697977508,198,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[20-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,20,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,119994608,119994608,7,839962256,,,0.0052199950005160645,0.0062051530003373045,0.0052338071719238615,7.299967847476263e-05,0.005225814999903378,3.551999725459609e-06,4;8,191.0655030174557,192,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[10-l_shipmode-eq-cuda-CPlainEncoding-index-eager],l_shipmode,cuda,,eq,False,10,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,59986052,8567549,7,419902364,,,0.005462144999910379,0.006402378000530007,0.0056270010937794265,0.000288008549964259,0.005498137500126177,4.374350010039052e-05,26;28,177.71455582361384,160,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[10-l_shipmode-eq-cuda-CPlainEncoding-index-compile],l_shipmode,cuda,,eq,False,10,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,59986052,8567549,7,419902364,,,0.005498441999407078,0.006780674999390612,0.005554642543971807,0.00012332588935647264,0.005536063500130695,3.1850000596023165e-05,2;7,180.02958643761028,182,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[140-l_shipmode-eq-cuda-CPlainEncoding-mask-compile],l_shipmode,cuda,,eq,True,140,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,840042983,840042983,7,5880300881,,,0.005871379999916826,0.005934208999860857,0.0058992840941541275,1.2316740644010866e-05,0.005898998000247957,1.561900080560008e-05,51;2,169.51209401678858,170,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[170-l_shipmode-eq-cuda-CPlainEncoding-mask-compile],l_shipmode,cuda,,eq,True,170,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,1020017860,1020017860,7,7140125020,,,0.005914992999350943,0.005934449000051245,0.005922086100612077,3.4500404355203567e-06,0.005921825999394059,4.065499751959578e-06,42;4,168.85941592383216,169,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[180-l_shipmode-eq-cuda-CPlainEncoding-mask-compile],l_shipmode,cuda,,eq,True,180,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,1080017552,1080017552,7,7560122864,,,0.006205282999871997,0.006403029000466631,0.006212896428557051,1.5332987008581794e-05,0.006211384999915026,3.1025006137497257e-06,1;8,160.9555239652129,161,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[150-l_shipmode-eq-cuda-CPlainEncoding-mask-compile],l_shipmode,cuda,,eq,True,150,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,900035147,900035147,7,6300246029,,,0.006314450999525434,0.006326783999611507,0.006317641106921747,1.867093410334435e-06,0.006317396000667941,1.820499392124475e-06,33;7,158.2869275217894,159,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[190-l_shipmode-eq-cuda-CPlainEncoding-mask-compile],l_shipmode,cuda,,eq,True,190,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,1140018428,1140018428,7,7980128996,,,0.006587137999304105,0.006612416000280064,0.006595015427568509,3.4047380263375095e-06,0.006594787999802065,3.617500169639243e-06,35;7,151.62966803986478,152,1
