name,param:device,param:group,param:max_length,param:predicate,param:return_mask,param:selectivity,param:tensor_cls,param:torch_compile,param:total_count,param:unique_count,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-PlainEncoding-index-compile],cuda,,20,prefix,False,0.15,PlainEncoding,True,100000000,10000,0003,FilterScan,Prefix,oMIFB5MRtMa,100000000,14999627,20,2000000000,,,0.003408627992030233,0.0042466080049052835,0.003433905104639271,4.957231118099793e-05,0.0034278039820492268,1.1972006177529693e-05,3;23,291.2136385623997,291,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-CDictionaryEncoding-index-compile],cuda,,20,eq,False,0.15,CDictionaryEncoding,True,100000000,10000,0001,FilterScan,Eq,CcYvDjEV7OCme,100000000,14998502,20,2000000000,,,0.0038016840117052197,0.005726595991291106,0.0038802868171702496,0.00015871872014452148,0.0038591680058743805,3.333849599584937e-05,5;12,257.7129081218958,260,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-CDictionaryEncoding-mask-compile],cuda,,20,lt,True,0.15,CDictionaryEncoding,True,100000000,10000,0002,FilterScan,Lt,4luclktoLkQWJe,100000000,14999627,20,2000000000,,,0.004068520036526024,0.00806854001712054,0.004156412753427915,0.0002886848022293662,0.004121840989682823,1.689349301159382e-05,5;35,240.5920824815271,243,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-PlainEncoding-index-compile],cuda,,20,eq,False,0.15,PlainEncoding,True,100000000,10000,0001,FilterScan,Eq,CcYvDjEV7OCme,100000000,14998502,20,2000000000,,,0.004429224005434662,0.006502679025288671,0.004474446203352677,0.00019787499932943993,0.004445625992957503,1.2405012967064977e-05,4;17,223.4913449737547,225,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-CDictionaryEncoding-index-compile],cuda,,20,lt,False,0.15,CDictionaryEncoding,True,100000000,10000,0002,FilterScan,Lt,4luclktoLkQWJe,100000000,14999627,20,2000000000,,,0.00521000602748245,0.010734239011071622,0.005309182337767102,0.0004114299094124384,0.005270370980724692,2.298300387337804e-05,2;30,188.35292072876385,190,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-PlainEncoding-mask-compile],cuda,,20,lt,True,0.15,PlainEncoding,True,100000000,10000,0002,FilterScan,Lt,4luclktoLkQWJe,100000000,14999627,20,2000000000,,,0.0052874640095978975,0.006197991024237126,0.005312462907380587,0.0001239695297910352,0.005290608969517052,3.121007466688752e-06,5;17,188.2366084120236,189,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-PlainEncoding-index-compile],cuda,,20,lt,False,0.15,PlainEncoding,True,100000000,10000,0002,FilterScan,Lt,4luclktoLkQWJe,100000000,14999627,20,2000000000,,,0.0064085309859365225,0.008085072040557861,0.006473023766048778,0.000252017373491899,0.006425046478398144,1.906600664369762e-05,4;18,154.48730549160547,156,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-CPlainEncoding-index-compile],cuda,,20,prefix,False,0.15,CPlainEncoding,True,100000000,10000,0003,FilterScan,Prefix,oMIFB5MRtMa,100000000,14999627,20,2000000000,,,0.01213315298082307,0.013319563993718475,0.012218700520587659,0.0001281288173793894,0.012203326041344553,5.73442957829684e-05,2;2,81.84176364050086,83,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-CPlainEncoding-index-compile],cuda,,20,eq,False,0.15,CPlainEncoding,True,100000000,10000,0001,FilterScan,Eq,CcYvDjEV7OCme,100000000,14998502,20,2000000000,,,0.019354566000401974,0.01964584900997579,0.0194666180625343,4.962285430513675e-05,0.01945637448807247,5.8952049585059285e-05,12;1,51.36999127365697,52,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-CPlainEncoding-index-compile],cuda,,20,lt,False,0.15,CPlainEncoding,True,100000000,10000,0002,FilterScan,Lt,4luclktoLkQWJe,100000000,14999627,20,2000000000,,,0.0314755070139654,0.03545737196691334,0.03200962646951666,0.001067978331437454,0.03163858098560013,0.00022353851818479598,4;4,31.240601978043006,32,1
